"uuid","xml src","md src","marketing loc","docs loc"
"4555290b-8d51-4882-9251-c80c868e1a73","target-standard-premium-master/src/target/c_vec_code_editor.xml","help/c-experiences/c-visual-experience-composer/c-vec-code-editor/vec-code-editor.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_vec_code_editor.html","https://docs.adobe.com/content/help/en/target/using/experiences/visual-experience-composer-vec/modifications/vec-code-editor.html"
"e6515279-8a6e-4265-aa2d-700ee81eb143","target-standard-premium-master/src/target/t_redirect_offer.xml","help/c-experiences/c-visual-experience-composer/redirect-offer.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_redirect_offer.html","https://docs.adobe.com/content/help/en/target/using/experiences/visual-experience-composer-vec/redirect-offer.html"
"710c64bf-aa28-412e-a933-3845892f457e","target-standard-premium-master/src/mvt/r_goals_and_settings.xml","help/c-activities/c-multivariate-testing/t-create-multivariate-test/goals-and-settings.md","https://marketing.adobe.com/resources/help/en_US/target/mvt/r_goals_and_settings.html","https://docs.adobe.com/content/help/en/target/using/activities/multivariate-test/create-mvt/goals-and-settings.html"
"f5ca2d84-0016-4af5-a139-bca567a3d0e8","target-standard-premium-master/src/target/r_ap_data.xml","help/c-activities/t-automated-personalization/ap-data.md","https://marketing.adobe.com/resources/help/en_US/target/target/r_ap_data.html","https://docs.adobe.com/content/help/en/target/using/activities/automated-personalization/ap-data.html"
"8c6bfedb-3972-4fd3-98c4-c3781a556e62","target-standard-premium-master/src/target/c_target_standard-premium-training-videos.xml","help/c-intro/target-standard-premium-training-videos.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_target_standard-premium-training-videos.html","https://docs.adobe.com/content/help/en/target/using/introduction/target-standard-premium-training-videos.html"
"22ac394d-70fe-4c4f-8b40-d478148d7e82","target-standard-premium-master/src/mvt/r_test_summary.xml","help/c-activities/c-multivariate-testing/t-create-multivariate-test/test-summary.md","https://marketing.adobe.com/resources/help/en_US/target/mvt/r_test_summary.html","https://docs.adobe.com/content/help/en/target/using/activities/multivariate-test/create-mvt/test-summary.html"
"12317898-e9c9-4605-b659-25bdf200849b","target-standard-premium-master/src/target/c_target.xml","help/c-target/target.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_target.html","https://docs.adobe.com/content/help/en/target/using/audiences/target.html"
"2890e215-16c9-4b22-a8eb-732cd6efede3","target-standard-premium-master/src/target/c_activity-qa-bookmark.xml","help/c-activities/c-activity-qa/activity-qa-bookmark.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_activity-qa-bookmark.html","https://docs.adobe.com/content/help/en/target/using/activities/activity-qa/activity-qa-bookmark.html"
"08482171-73c0-4816-bf4d-4571d92f04ab","target-standard-premium-master/src/ov/c_implementing_target.xml","help/c-implementing-target/implementing-target.md","https://marketing.adobe.com/resources/help/en_US/target/ov/c_implementing_target.html","https://docs.adobe.com/content/help/en/target/using/implement-target/implementing-target.html"
"a4fa4cf0-509c-4c31-a778-09c5edacc9b0","target-standard-premium-master/src/target/c_xt-switching-experiences.xml","help/c-activities/t-experience-target/t-xt-create/xt-switching-experiences.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_xt-switching-experiences.html","https://docs.adobe.com/content/help/en/target/using/activities/experience-targeting/create-targeting/xt-switching-experiences.html"
"4b06a3ed-0e87-4e49-874f-2e479324f81c","target-standard-premium-master/src/ov/t_scene7_settings.xml","help/administrating-target/scene7-settings.md","https://marketing.adobe.com/resources/help/en_US/target/ov/t_scene7_settings.html","https://docs.adobe.com/content/help/en/target/using/administer/scene7-settings.html"
"c8cd855b-bed1-4fc2-a0e3-f1ea6ab620e6","target-standard-premium-master/src/ov2/cmp_implementing-target-using-adobe-launch.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/how-to-deployatjs/cmp-implementing-target-using-adobe-launch.md","","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/deploy-at-js/cmp-implementing-target-using-adobe-launch.html"
"aaeda1e6-7b2c-4a00-b65d-bfc95ea796b5","target-standard-premium-master/src/ov/c_privacy.xml","help/c-implementing-target/c-considerations-before-you-implement-target/c-privacy/privacy.md","https://marketing.adobe.com/resources/help/en_US/target/ov/c_privacy.html","https://docs.adobe.com/content/help/en/target/using/implement-target/before-implement/privacy/privacy.html"
"79d7caf6-5693-4bb3-9131-8d1ae420fa5e","target-standard-premium-master/src/ov2/c_working-with-redirectors.xml","help/c-implementing-target/c-non-javascript-based-implementation/working-with-redirectors.md","","https://docs.adobe.com/content/help/en/target/using/implement-target/implement-email/working-with-redirectors.html"
"19538f6e-445c-49ca-9f0d-b49fc330b721","target-standard-premium-master/src/target/t_vec-carousels.xml","help/c-experiences/c-visual-experience-composer/vec-carousels.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_vec-carousels.html","https://docs.adobe.com/content/help/en/target/using/experiences/visual-experience-composer-vec/vec-carousels.html"
"c67901d2-19cd-47d3-b8c4-abdcb046f404","target-standard-premium-master/src/target/c_managing-exclusions.xml","help/c-activities/t-automated-personalization/managing-exclusions.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_managing-exclusions.html","https://docs.adobe.com/content/help/en/target/using/activities/automated-personalization/managing-exclusions.html"
"738db164-174b-45b8-bb8a-778f6494f1d7","target-standard-premium-master/src/recs/c_algorithms.xml","help/c-recommendations/c-algorithms/algorithms.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/criteria/algorithms.html"
"aa1afdcf-e51c-4e44-a229-3c21fc9d0514","target-standard-premium-master/src/recs/c_collections.xml","help/c-recommendations/c-products/collections.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/entities/collections.html"
"d222b966-ee73-4254-87b7-68099583e0dd","target-standard-premium-master/src/target/c_tls-transport-layer-security-encryption.xml","help/c-implementing-target/c-considerations-before-you-implement-target/tls-transport-layer-security-encryption.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_tls-transport-layer-security-encryption.html","https://docs.adobe.com/content/help/en/target/using/implement-target/before-implement/tls-transport-layer-security-encryption.html"
"6791ed6f-69d0-4ec4-9ea4-47aa92b2a4c9","target-standard-premium-master/src/target/t_form_experience_composer.xml","help/c-experiences/form-experience-composer.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_form_experience_composer.html","https://docs.adobe.com/content/help/en/target/using/experiences/form-experience-composer.html"
"5bf4d79f-f15b-4ac4-9303-8eb2de5729d6","target-standard-premium-master/src/target/t_change_log.xml","help/c-activities/change-log.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_change_log.html","https://docs.adobe.com/content/help/en/target/using/activities/change-log.html"
"37be7fb3-3686-4dec-9cca-478d28191985","target-standard-premium-master/src/recs/c_plan_implement.xml","help/c-recommendations/plan-implement.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/plan-implement.html"
"b228a0de-e201-4567-ad09-1190196babda","target-standard-premium-master/src/recs/c_feeds.xml","help/c-recommendations/c-products/feeds.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/entities/feeds.html"
"5f8e0511-637b-4c17-bb19-aa7f4d7c98ea","target-standard-premium-master/src/ov/r_mboxjs_change_log.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/t-mbox-download/mboxjs-change-log.md","https://marketing.adobe.com/resources/help/en_US/target/ov/r_mboxjs_change_log.html","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/mbox-implement/mboxjs-change-log.html"
"2aefd118-8fec-493d-ae4e-c1139c877a3f","target-standard-premium-master/src/recs/c_recommendations.xml","help/c-recommendations/recommendations.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/recommendations.html"
"6944ce97-ff73-4b61-b006-35862ff83ef1","target-standard-premium-master/src/target/c_mixed_content.xml","help/c-experiences/c-visual-experience-composer/r-troubleshoot-composer/mixed-content.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_mixed_content_ie.html","https://docs.adobe.com/content/help/en/target/using/experiences/visual-experience-composer-vec/troubleshoot-composer/mixed-content.html"
"31b03dab-99da-4040-bab6-4f5cb452ffdc","target-standard-premium-master/src/ov/t_mbox_global_target_standard.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/t-mbox-download/c-understanding-global-mbox/mbox-global-target-standard.md","https://marketing.adobe.com/resources/help/en_US/target/ov/t_mbox_global_target_standard.html","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/mbox-implement/global-mbox/mbox-global-target-standard.html"
"00baa1e2-4d1c-4835-ac55-47c9ac8985ac","target-standard-premium-master/src/target/t_mobile-custom-user-data.xml","help/c-target-mobile-app/mobile-custom-user-data.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_mobile-custom-user-data.html","https://docs.adobe.com/content/help/en/target/using/implement-target/mobile-apps/mobile-custom-user-data.html"
"5d1b77bb-9053-4533-bd01-d6f53f0751e9","target-standard-premium-master/src/a4t/c_a4t-faq-inflated-visit-and-visitor-counts.xml","help/c-integrating-target-with-mac/a4t/r-a4t-faq/a4t-faq-inflated-visit-and-visitor-counts.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/c_a4t-faq-inflated-visit-and-visitor-counts.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/a4t-frequently-asked-questions/a4t-faq-inflated-visit-and-visitor-counts.html"
"aa53dfd4-db42-4a33-b561-7e84ca7e4497","target-standard-premium-master/src/ov/t_mbox_download.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/t-mbox-download/mbox-download.md","https://marketing.adobe.com/resources/help/en_US/target/ov/t_mbox_download.html","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/mbox-implement/mbox-download.html"
"b2a46321-cac7-4924-92dd-a80b50e27cee","target-standard-premium-master/src/ov/t_target-download-config-mbox.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/t-mbox-download/target-download-config-mbox.md","","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/mbox-implement/target-download-config-mbox.html"
"4468a2eb-3fc1-4bc5-85ac-90cc02db4fbb","target-standard-premium-master/src/mvt/r_best_practices.xml","help/c-activities/c-multivariate-testing/best-practices.md","https://marketing.adobe.com/resources/help/en_US/target/mvt/r_best_practices.html","https://docs.adobe.com/content/help/en/target/using/activities/multivariate-test/best-practices.html"
"54336965-a26e-47c3-b3bc-079d3573502a","target-standard-premium-master/src/target/t_offer_redirect.xml","help/c-experiences/c-manage-content/offer-redirect.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_offer_redirect.html","https://docs.adobe.com/content/help/en/target/using/experiences/offers/offer-redirect.html"
"3a7fb747-f7b9-4956-9a0e-4c5679110783","target-standard-premium-master/src/target/cmp_resources-and-contact-information.xml","help/cmp-resources-and-contact-information.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_contact_and_legal.html","https://docs.adobe.com/content/help/en/target/using/cmp-resources-and-contact-information.html"
"93f646d9-fcbc-43f0-9f84-0ce8e486ff7f","target-standard-premium-master/src/target/c_issues-related-to-the-visual-experience-composer-vec-and-enhanced-experience-composer-eec.xml","help/c-experiences/c-visual-experience-composer/r-troubleshoot-composer/issues-related-to-the-visual-experience-composer-vec-and-enhanced-experience-composer-eec.md","","https://docs.adobe.com/content/help/en/target/using/experiences/visual-experience-composer-vec/troubleshoot-composer/issues-related-to-the-visual-experience-composer-vec-and-enhanced-experience-composer-eec.html"
"798a6273-2a6e-4fe6-b1a0-b5c28932969f","target-standard-premium-master/src/target/c_user-management.xml","help/administrating-target/c-user-management/user-management.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_user-management.html","https://docs.adobe.com/content/help/en/target/using/administer/manage-users/user-management.html"
"ed3904c8-533b-4b9c-a3a1-079c61b1bf2a","target-standard-premium-master/src/ov/r_target-account-preferences.xml","help/administrating-target/r-target-account-preferences/target-account-preferences.md","https://marketing.adobe.com/resources/help/en_US/target/ov/r_target-account-preferences.html","https://docs.adobe.com/content/help/en/target/using/administer/preferences/target-account-preferences.html"
"994eed40-11ca-460e-827c-75a4db8a942d","target-standard-premium-master/src/target/c_audiences.xml","help/c-target/c-audiences/audiences.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_audiences.html","https://docs.adobe.com/content/help/en/target/using/audiences/create-audiences/audiences.html"
"80701a15-c5eb-4089-a92e-117eda11faa2","target-standard-premium-master/src/recs/c_customizing_a_template.xml","help/c-recommendations/c-design-overview/customizing-a-template.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/recommendations-design/customizing-a-template.html"
"62e894a8-e3ca-4c1d-883a-976daf041506","target-standard-premium-master/src/target/c_target_library.xml","help/c-target/c-audiences/c-target-rules/target-library.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_target_library.html","https://docs.adobe.com/content/help/en/target/using/audiences/create-audiences/categories-audiences/target-library.html"
"8755e622-8a31-4106-ba90-b1128a0cf89c","target-standard-premium-master/src/target/target_home.xml","help/target-home.md","https://marketing.adobe.com/resources/help/en_US/target/target/target_home.html","https://docs.adobe.com/content/help/en/target/using/target-home.html"
"5b111a68-bd05-4ef1-8156-d064f2c7e257","target-standard-premium-master/src/target/c_offer-reporting-groups-in-automated-personalization.xml","help/c-reports/offer-reporting-groups-in-automated-personalization.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_offer-reporting-groups-in-automated-personalization.html","https://docs.adobe.com/content/help/en/target/using/reports/offer-reporting-groups-in-automated-personalization.html"
"could not sync uuid","target-standard-premium-master/src/ov2/c_implementing-taget-for-moblile-apps.xml","","",""
"9059aae2-477f-4e8d-99ce-ef2dad2d17bb","target-standard-premium-master/src/target/c_browser.xml","help/c-target/c-audiences/c-target-rules/browser.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_browser.html","https://docs.adobe.com/content/help/en/target/using/audiences/create-audiences/categories-audiences/browser.html"
"4b0f6e32-24bc-4e87-aa8e-70728889f891","target-standard-premium-master/src/target/c_target_rules.xml","help/c-target/c-audiences/c-target-rules/target-rules.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_target_rules.html","https://docs.adobe.com/content/help/en/target/using/audiences/create-audiences/categories-audiences/target-rules.html"
"8837d07a-f793-495e-a6c1-b9c35fbe18b1","target-standard-premium-master/src/target/c_content_trouble.xml","help/c-activities/c-troubleshooting-activities/content-trouble.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_content_trouble.html","https://docs.adobe.com/content/help/en/target/using/activities/troubleshoot-activities/content-trouble.html"
"462c80f4-bd5f-4dce-b02b-21b2c33c5bf6","target-standard-premium-master/src/target/c_visitor_profile.xml","help/c-target/c-audiences/c-target-rules/visitor-profile.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_visitor_profile.html","https://docs.adobe.com/content/help/en/target/using/audiences/create-audiences/categories-audiences/visitor-profile.html"
"a45cef89-3003-4177-bf84-3d5a486b950d","target-standard-premium-master/src/a4t/c_a4t-faq-redirect-offers.xml","help/c-integrating-target-with-mac/a4t/r-a4t-faq/a4t-faq-redirect-offers.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/c_a4t-faq-redirect-offers.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/a4t-frequently-asked-questions/a4t-faq-redirect-offers.html"
"83702f9c-40ff-441b-b773-46b01155a6f2","target-standard-premium-master/src/target/c_mobile-visual-experience-composer.xml","help/c-target-mobile-app/c-mobile-visual-experience-composer/mobile-visual-experience-composer.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_mobile-visual-experience-composer.html","https://docs.adobe.com/content/help/en/target/using/implement-target/mobile-apps/composer/mobile-visual-experience-composer.html"
"057c3c28-15fe-47c9-91c3-c67af0898942","target-standard-premium-master/src/target/c_ab_audience.xml","help/c-activities/t-test-ab/t-test-create-ab/ab-audience.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_ab_audience.html","https://docs.adobe.com/content/help/en/target/using/activities/abtest/create/ab-audience.html"
"1910a7f5-e4bd-413a-9875-e0b005407f50","target-standard-premium-master/src/target/r_passing-profile-attributes-to-the-html-offer.xml","help/c-experiences/c-manage-content/passing-profile-attributes-to-the-html-offer.md","https://marketing.adobe.com/resources/help/en_US/target/target/r_passing-profile-attributes-to-the-html-offer.html","https://docs.adobe.com/content/help/en/target/using/experiences/offers/passing-profile-attributes-to-the-html-offer.html"
"10da01d7-d308-44e3-9c6e-ff4f713bd312","target-standard-premium-master/src/ov2/c_target-atjs-implementation.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/t-mbox-download/c-target-atjs-implementation/target-atjs-implementation.md","","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/mbox-implement/migrate-mbox/target-atjs-implementation.html"
"65489969-d548-4286-858f-8420120317c0","target-standard-premium-master/src/target/c_ab_activity_url.xml","help/c-activities/t-test-ab/t-test-create-ab/ab-activity-url.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_ab_activity_url.html","https://docs.adobe.com/content/help/en/target/using/activities/abtest/create/ab-activity-url.html"
"a731e8c0-e9c1-4971-95b7-882cefcabfc7","target-standard-premium-master/src/target/c_mobile.xml","help/c-target/c-audiences/c-target-rules/mobile.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_mobile.html","https://docs.adobe.com/content/help/en/target/using/audiences/create-audiences/categories-audiences/mobile.html"
"1cf9fa94-dbec-4719-9a0a-79c1eb91a233","target-standard-premium-master/src/target/c_site_pages.xml","help/c-target/c-audiences/c-target-rules/site-pages.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_site_pages.html","https://docs.adobe.com/content/help/en/target/using/audiences/create-audiences/categories-audiences/site-pages.html"
"6db4f06a-d8f4-4192-af6f-917594e721e6","target-standard-premium-master/src/target/c_mobile-visual-experience-composer-ios.xml","help/c-target-mobile-app/c-mobile-visual-experience-composer/mobile-visual-experience-composer-ios.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_mobile-visual-experience-composer-ios.html","https://docs.adobe.com/content/help/en/target/using/implement-target/mobile-apps/composer/mobile-visual-experience-composer-ios.html"
"3472ab3c-908b-40f8-81a6-512dccde64a6","target-standard-premium-master/src/a4t/c_a4t-faq-activity-setup.xml","help/c-integrating-target-with-mac/a4t/r-a4t-faq/a4t-faq-activity-setup.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/c_a4t-faq-activity-setup.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/a4t-frequently-asked-questions/a4t-faq-activity-setup.html"
"2ea9a91f-08ca-4a06-ad5d-35ced140db14","target-standard-premium-master/src/target/c_troubleshooting-issues-related-to-the-enhanced-experience-composer-(eec).xml","help/c-experiences/c-visual-experience-composer/r-troubleshoot-composer/troubleshooting-issues-related-to-the-enhanced-experience-composer-eec.md","","https://docs.adobe.com/content/help/en/target/using/experiences/visual-experience-composer-vec/troubleshoot-composer/troubleshooting-issues-related-to-the-enhanced-experience-composer-eec.html"
"f487d1a2-05dc-40b7-af40-8da1616452b3","target-standard-premium-master/src/mvt/c_location_contribution_report.xml","help/c-reports/location-contribution-report.md","https://marketing.adobe.com/resources/help/en_US/target/mvt/c_location_contribution_report.html","https://docs.adobe.com/content/help/en/target/using/reports/location-contribution-report.html"
"496f2dbe-96e2-4cd5-ba2e-d980d80eceb9","target-standard-premium-master/src/ov/administrating-target.xml","help/administrating-target/administrating-target.md","https://marketing.adobe.com/resources/help/en_US/target/ov/c_seting_up_target.html","https://docs.adobe.com/content/help/en/target/using/administer/administrating-target.html"
"2ca1ebfe-5008-4a73-a032-1ad81f062925","target-standard-premium-master/src/target/t_mobile-send-activity-information-analytics.xml","help/c-target-mobile-app/mobile-send-activity-information-analytics.md","","https://docs.adobe.com/content/help/en/target/using/implement-target/mobile-apps/mobile-send-activity-information-analytics.html"
"24296109-dcf3-4e86-96f6-8d0b7101a903","target-standard-premium-master/src/target/c_target-security-overview.xml","help/c-implementing-target/c-considerations-before-you-implement-target/target-security-overview.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_target-security-overview.html","https://docs.adobe.com/content/help/en/target/using/implement-target/before-implement/target-security-overview.html"
"1a7ea739-4fa6-444a-8f39-17cf346c73c2","target-standard-premium-master/src/ov/start_target.xml","help/administrating-target/start-target.md","https://marketing.adobe.com/resources/help/en_US/target/ov/t_accept_invitation.html","https://docs.adobe.com/content/help/en/target/using/administer/start-target.html"
"4a8d977a-aa98-4aff-843e-ace32b8eed53","target-standard-premium-master/src/target/c_troubleshooting_targets_and_audiences.xml","help/c-target/c-troubleshooting-targets-and-audiences/troubleshooting-targets-and-audiences.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_troubleshooting_targets_and_audiences.html","https://docs.adobe.com/content/help/en/target/using/audiences/faq-audiences/troubleshooting-targets-and-audiences.html"
"4132492b-92d7-4b21-b7ca-324e7b898251","target-standard-premium-master/src/target/c_analytics-for-target-a4t-reporting.xml","help/c-reports/analytics-for-target-a4t-reporting.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_analytics-for-target-a4t-reporting.html","https://docs.adobe.com/content/help/en/target/using/reports/analytics-for-target-a4t-reporting.html"
"20561673-d762-4c3d-bedc-94aeab5053d7","target-standard-premium-master/src/target/c_response-tokens.xml","help/administrating-target/response-tokens.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_response-tokens.html","https://docs.adobe.com/content/help/en/target/using/administer/response-tokens.html"
"055b276e-2492-40d8-b48e-849dffa93f35","target-standard-premium-master/src/target/t_temtest.xml","help/c-experiences/c-visual-experience-composer/temtest.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_temtest.html","https://docs.adobe.com/content/help/en/target/using/experiences/visual-experience-composer-vec/temtest.html"
"9cb4c897-8701-4737-aec8-b0d4f5d62b94","target-standard-premium-master/src/target/t_ab_add_experience.xml","help/c-activities/t-test-ab/t-test-create-ab/ab-add-experience.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_ab_add_experience.html","https://docs.adobe.com/content/help/en/target/using/activities/abtest/create/ab-add-experience.html"
"7518e298-a824-4766-b2bf-49770b293b9a","target-standard-premium-master/src/target/t_assets_working.xml","help/c-experiences/c-manage-content/assets-working.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_assets_working.html","https://docs.adobe.com/content/help/en/target/using/experiences/offers/assets-working.html"
"2f44ecd5-5c43-49c3-b1c3-58d28531c859","target-standard-premium-master/src/target/properties-overview.xml","help/administrating-target/c-user-management/property-channel/properties-overview.md","https://marketing.adobe.com/resources/help/en_US/target/target/properties-overview.html","https://docs.adobe.com/content/help/en/target/using/administer/manage-users/enterprise/properties-overview.html"
"8b302292-2cc0-46b9-b29c-088006721c7f","target-standard-premium-master/src/target/c_mobile-how-target-works-mobile-apps.xml","help/c-target-mobile-app/mobile-how-target-works-mobile-apps.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_mobile-how-target-works-mobile-apps.html","https://docs.adobe.com/content/help/en/target/using/implement-target/mobile-apps/mobile-how-target-works-mobile-apps.html"
"959b6814-9686-4741-8a79-5957e64f6209","target-standard-premium-master/src/target/c_reports_ap.xml","help/c-reports/reports-ap.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_reports_ap.html","https://docs.adobe.com/content/help/en/target/using/reports/reports-ap.html"
"ce559c3c-5a16-46b8-b2a7-df696626c7c0","target-standard-premium-master/src/target/t_xt_add_experience.xml","help/c-activities/t-experience-target/t-xt-create/xt-add-experience.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_xt_add_experience.html","https://docs.adobe.com/content/help/en/target/using/activities/experience-targeting/create-targeting/xt-add-experience.html"
"da6498c8-1549-4c36-ae42-38c731a28f08","target-standard-premium-master/src/a4t/c_a4timplementation.xml","help/c-integrating-target-with-mac/a4t/a4timplementation.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/c_a4timplementation.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/a4timplementation.html"
"5b2f6613-0773-4614-9d39-d9a408566969","target-standard-premium-master/src/target/t_xt_set_metrics.xml","help/c-activities/t-experience-target/t-xt-create/xt-set-metrics.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_xt_set_metrics.html","https://docs.adobe.com/content/help/en/target/using/activities/experience-targeting/create-targeting/xt-set-metrics.html"
"3601bc84-24da-4495-b1aa-7ca463edef4c","target-standard-premium-master/src/ov/how-to-deployatjs.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/how-to-deployatjs/how-to-deployatjs.md","https://marketing.adobe.com/resources/help/en_US/target/ov/how-to-deployatjs.html","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/deploy-at-js/how-to-deployatjs.html"
"715e0e77-bfd9-437b-b42c-899d66f2890c","target-standard-premium-master/src/target/c_prefetch-offer-content.xml","help/c-target-mobile-app/prefetch-offer-content.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_prefetch-offer-content.html","https://docs.adobe.com/content/help/en/target/using/implement-target/mobile-apps/prefetch-offer-content.html"
